person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
24.0,54000,RENT,6.0,DEBTCONSOLIDATION,5500,8.07,0,0.1,N,3
25.0,102000,MORTGAGE,4.0,MEDICAL,25000,10.99,1,0.21,N,2
22.0,61000,MORTGAGE,6.0,MEDICAL,12000,13.49,0,0.2,N,4
23.0,44000,MORTGAGE,0.0,VENTURE,5500,6.17,0,0.13,N,4
25.0,105000,MORTGAGE,6.0,VENTURE,6500,13.87,0,0.06,Y,3
22.0,72000,OWN,1.0,VENTURE,15000,10.25,0,0.21,N,4
24.0,30000,RENT,8.0,MEDICAL,8000,9.25,0,0.27,N,2
24.0,29000,RENT,4.0,MEDICAL,14400,15.7,1,0.5,N,4
23.0,21360,RENT,0.0,MEDICAL,7500,7.14,1,0.35,N,4
25.0,75600,MORTGAGE,2.0,DEBTCONSOLIDATION,14500,9.63,0,0.19,N,3
26.0,108000,RENT,2.0,PERSONAL,25000,15.05,1,0.23,N,2
25.0,49600,RENT,9.0,MEDICAL,12000,7.14,0,0.24,N,3
26.0,52000,MORTGAGE,6.0,PERSONAL,3300,10.99,0,0.06,N,2
23.0,43949,RENT,7.0,MEDICAL,3000,11.49,0,0.07,N,2
26.0,40000,RENT,2.0,MEDICAL,12000,7.51,0,0.3,N,2
24.0,60000,RENT,4.0,EDUCATION,12000,8.9,0,0.2,N,3
26.0,50000,MORTGAGE,0.0,EDUCATION,10000,7.74,0,0.2,N,2
23.0,38004,RENT,2.0,EDUCATION,4500,7.88,0,0.12,N,3
23.0,70000,RENT,1.0,MEDICAL,17000,8.88,0,0.24,N,4
22.0,48000,MORTGAGE,6.0,MEDICAL,5000,7.88,0,0.1,N,2
23.0,24000,RENT,1.0,VENTURE,5500,10.99,0,0.23,N,4
22.0,34500,RENT,2.0,DEBTCONSOLIDATION,5000,16.89,1,0.14,Y,2
24.0,120000,MORTGAGE,0.0,PERSONAL,16000,9.63,0,0.13,N,2
24.0,80400,MORTGAGE,5.0,PERSONAL,12000,5.79,0,0.15,N,2
23.0,50000,MORTGAGE,7.0,DEBTCONSOLIDATION,13750,18.43,1,0.28,N,3
23.0,126000,RENT,0.0,MEDICAL,8000,13.23,0,0.06,N,2
21.0,20004,RENT,2.0,DEBTCONSOLIDATION,3000,10.37,0,0.15,N,4
22.0,160000,RENT,6.0,PERSONAL,20000,7.49,0,0.13,N,3
22.0,46000,RENT,3.0,PERSONAL,12000,11.71,0,0.26,N,4
26.0,40000,OWN,0.0,EDUCATION,15000,9.64,0,0.38,N,4
25.0,40000,RENT,9.0,EDUCATION,5600,14.61,0,0.14,N,2
23.0,75800,RENT,0.0,EDUCATION,7000,6.54,0,0.09,N,4
22.0,43000,RENT,5.0,VENTURE,2400,10.99,0,0.06,N,3
25.0,55000,RENT,0.0,DEBTCONSOLIDATION,6000,10.65,0,0.11,N,2
26.0,60000,RENT,0.0,VENTURE,5000,7.14,0,0.08,N,2
25.0,30000,RENT,9.0,VENTURE,9000,17.58,0,0.3,N,2
22.0,52000,RENT,1.0,MEDICAL,5000,6.99,0,0.1,N,2
22.0,100000,MORTGAGE,6.0,EDUCATION,3000,11.49,0,0.03,N,4
25.0,90000,MORTGAGE,9.0,VENTURE,20000,6.54,0,0.22,N,3
24.0,46500,RENT,2.0,VENTURE,8000,15.23,1,0.17,N,2
25.0,145000,MORTGAGE,3.0,DEBTCONSOLIDATION,25000,11.36,0,0.17,N,3
25.0,60000,RENT,3.0,PERSONAL,17000,6.91,0,0.28,N,2
21.0,200000,MORTGAGE,5.0,EDUCATION,16000,14.65,0,0.08,N,2
25.0,79000,MORTGAGE,0.0,PERSONAL,9000,6.76,0,0.11,N,4
24.0,120000,MORTGAGE,1.0,EDUCATION,25000,13.99,0,0.21,N,4
24.0,47000,RENT,8.0,VENTURE,7000,6.62,0,0.15,N,4
23.0,47000,MORTGAGE,7.0,EDUCATION,13850,12.68,0,0.29,Y,2
24.0,72000,RENT,8.0,MEDICAL,14000,7.9,0,0.19,N,2
23.0,45000,MORTGAGE,4.0,VENTURE,8650,14.27,0,0.19,N,3
25.0,61200,MORTGAGE,1.0,PERSONAL,5650,7.66,0,0.09,N,2
25.0,34000,MORTGAGE,1.0,DEBTCONSOLIDATION,10000,11.26,0,0.29,N,3
23.0,22800,RENT,5.0,DEBTCONSOLIDATION,1775,6.99,0,0.08,N,2
23.0,28000,RENT,0.0,MEDICAL,6000,9.63,0,0.21,N,4
24.0,45000,RENT,0.0,EDUCATION,4000,15.99,1,0.09,Y,3
24.0,44000,MORTGAGE,2.0,DEBTCONSOLIDATION,25000,15.58,1,0.57,Y,3
21.0,40800,RENT,3.0,MEDICAL,12000,15.21,1,0.29,N,2
26.0,75000,MORTGAGE,4.0,EDUCATION,12000,6.92,0,0.16,N,4
23.0,33195,RENT,5.0,MEDICAL,1800,11.99,0,0.05,N,3
26.0,90000,RENT,0.0,PERSONAL,5525,11.36,0,0.06,N,4
25.0,24996,RENT,3.0,DEBTCONSOLIDATION,7500,12.98,0,0.3,N,2
23.0,74800,RENT,1.0,MEDICAL,20000,17.04,1,0.23,Y,3
23.0,168600,RENT,3.0,MEDICAL,20000,11.58,0,0.12,N,4
24.0,43000,MORTGAGE,8.0,DEBTCONSOLIDATION,10000,16.89,1,0.23,N,4
25.0,28128,RENT,2.0,VENTURE,7500,15.33,1,0.27,N,3
24.0,64151,RENT,0.0,EDUCATION,5000,11.86,0,0.08,N,4
24.0,44000,RENT,0.0,PERSONAL,2000,8.0,1,0.05,N,3
22.0,105500,RENT,6.0,EDUCATION,6000,11.99,0,0.06,N,4
23.0,90096,MORTGAGE,0.0,EDUCATION,10150,11.97,0,0.11,N,3
25.0,306000,RENT,2.0,PERSONAL,24250,13.85,0,0.08,N,4
23.0,49000,MORTGAGE,7.0,DEBTCONSOLIDATION,5000,15.21,1,0.1,Y,3
26.0,53000,RENT,4.0,VENTURE,6800,9.91,0,0.13,N,3
25.0,49200,MORTGAGE,2.0,EDUCATION,6000,10.0,0,0.12,N,4
23.0,38000,MORTGAGE,5.0,MEDICAL,5400,7.9,0,0.14,N,4
22.0,54000,RENT,5.0,HOMEIMPROVEMENT,3200,16.49,1,0.06,N,2
23.0,75000,RENT,1.0,MEDICAL,6000,6.03,0,0.08,N,3
26.0,120000,RENT,10.0,DEBTCONSOLIDATION,6000,9.88,0,0.05,N,4
23.0,100000,MORTGAGE,0.0,EDUCATION,11000,8.49,0,0.11,N,3
23.0,106000,MORTGAGE,7.0,EDUCATION,10000,7.14,0,0.09,N,3
24.0,57000,MORTGAGE,0.0,DEBTCONSOLIDATION,2400,12.69,0,0.04,N,4
24.0,33321,OWN,4.0,VENTURE,12250,13.11,0,0.37,Y,4
21.0,28800,RENT,5.0,DEBTCONSOLIDATION,8000,9.88,0,0.28,N,2
23.0,74000,RENT,3.0,MEDICAL,25000,10.36,1,0.34,N,2
25.0,54000,MORTGAGE,5.0,HOMEIMPROVEMENT,5100,9.62,0,0.09,N,4
25.0,59000,OWN,6.0,MEDICAL,5000,6.17,0,0.08,N,2
24.0,40000,OWN,7.0,VENTURE,2000,12.53,0,0.05,N,4
23.0,75000,MORTGAGE,7.0,VENTURE,10200,6.03,0,0.14,N,3
25.0,40000,RENT,1.0,VENTURE,6500,11.89,0,0.16,N,3
26.0,53000,OWN,2.0,VENTURE,2500,9.91,0,0.05,N,2
22.0,24000,RENT,3.0,PERSONAL,1000,12.84,0,0.04,Y,3
23.0,30000,RENT,3.0,EDUCATION,6000,11.71,0,0.2,N,3
25.0,49000,RENT,1.0,PERSONAL,12000,13.49,1,0.24,N,4
22.0,46000,RENT,3.0,DEBTCONSOLIDATION,11000,10.59,0,0.24,N,2
25.0,46000,RENT,9.0,PERSONAL,7000,8.49,0,0.15,N,2
26.0,32500,MORTGAGE,8.0,DEBTCONSOLIDATION,3000,13.22,0,0.09,Y,3
24.0,73440,MORTGAGE,7.0,HOMEIMPROVEMENT,7000,6.99,0,0.1,N,4
26.0,120000,MORTGAGE,5.0,VENTURE,13000,10.99,0,0.11,N,2
25.0,66420,MORTGAGE,1.0,EDUCATION,4000,12.18,0,0.06,N,2
22.0,75000,RENT,2.0,DEBTCONSOLIDATION,21000,10.0,0,0.28,N,4
21.0,20000,RENT,2.0,MEDICAL,2500,13.79,0,0.13,Y,4
24.0,57000,MORTGAGE,5.0,HOMEIMPROVEMENT,8000,5.42,0,0.14,N,4
22.0,30000,RENT,0.0,PERSONAL,5000,11.49,0,0.17,N,4
24.0,52000,MORTGAGE,8.0,VENTURE,15000,10.0,0,0.29,N,4
26.0,89000,MORTGAGE,10.0,HOMEIMPROVEMENT,8000,10.99,0,0.09,N,3
22.0,48000,RENT,6.0,DEBTCONSOLIDATION,16500,8.9,1,0.34,N,3
22.0,77000,MORTGAGE,5.0,EDUCATION,21000,11.48,0,0.27,N,3
25.0,70000,RENT,8.0,VENTURE,15000,14.42,0,0.21,Y,2
24.0,98004,RENT,0.0,VENTURE,16000,16.32,1,0.16,Y,4
23.0,55000,MORTGAGE,4.0,VENTURE,8000,7.49,0,0.15,N,2
23.0,35976,RENT,3.0,VENTURE,15000,10.25,1,0.42,N,3
24.0,62900,RENT,1.0,MEDICAL,16800,15.65,1,0.23,N,4
24.0,72000,MORTGAGE,8.0,PERSONAL,5000,6.03,0,0.07,N,4
24.0,47000,MORTGAGE,3.0,MEDICAL,12000,12.21,0,0.26,N,3
24.0,50000,MORTGAGE,8.0,DEBTCONSOLIDATION,3000,13.47,0,0.06,N,3
25.0,27096,RENT,7.0,EDUCATION,5000,7.9,1,0.18,N,3
23.0,72000,RENT,4.0,DEBTCONSOLIDATION,10000,13.85,0,0.14,N,3
22.0,57564,MORTGAGE,6.0,DEBTCONSOLIDATION,21000,11.48,0,0.36,N,3
24.0,24996,RENT,0.0,EDUCATION,4000,9.45,0,0.16,N,2
23.0,54000,RENT,1.0,VENTURE,20000,11.83,1,0.37,N,2
25.0,38400,RENT,5.0,MEDICAL,2200,12.69,0,0.06,N,3
25.0,72000,MORTGAGE,7.0,MEDICAL,25000,11.89,0,0.35,N,2
22.0,67807,MORTGAGE,6.0,EDUCATION,6400,7.14,0,0.09,N,3
23.0,12000,RENT,0.0,EDUCATION,2100,8.94,1,0.17,N,2
24.0,115154,RENT,8.0,DEBTCONSOLIDATION,3000,14.27,0,0.03,Y,2
23.0,59000,RENT,8.0,VENTURE,17000,10.25,0,0.29,N,4
23.0,60000,RENT,7.0,DEBTCONSOLIDATION,25000,10.25,1,0.42,N,2
22.0,48000,RENT,3.0,MEDICAL,13000,7.88,1,0.27,N,2
22.0,39996,RENT,3.0,VENTURE,11000,5.79,0,0.28,N,2
24.0,7800,RENT,1.0,EDUCATION,1000,11.36,0,0.13,N,4
22.0,54996,RENT,6.0,EDUCATION,2500,14.35,0,0.05,Y,4
23.0,40000,MORTGAGE,7.0,DEBTCONSOLIDATION,6000,14.79,0,0.15,Y,3
22.0,54000,MORTGAGE,5.0,MEDICAL,7000,10.65,0,0.13,N,2
21.0,65000,MORTGAGE,5.0,EDUCATION,10000,6.03,0,0.15,N,3
24.0,80000,RENT,3.0,VENTURE,20000,13.06,0,0.25,Y,3
26.0,60000,MORTGAGE,8.0,HOMEIMPROVEMENT,12000,10.65,0,0.2,N,2
24.0,24000,RENT,0.0,VENTURE,7000,15.62,1,0.29,N,4
22.0,91800,MORTGAGE,0.0,MEDICAL,16800,15.62,1,0.16,Y,4
24.0,121000,RENT,8.0,PERSONAL,20000,8.9,0,0.17,N,4
24.0,50004,OWN,2.0,VENTURE,10000,11.12,0,0.2,N,2
24.0,145000,MORTGAGE,0.0,PERSONAL,7000,10.99,0,0.05,N,2
23.0,35000,MORTGAGE,7.0,MEDICAL,5000,12.98,1,0.14,N,2
26.0,55000,MORTGAGE,4.0,PERSONAL,10000,7.51,1,0.18,N,2
26.0,83004,RENT,7.0,VENTURE,5450,7.9,0,0.07,N,3
25.0,51000,MORTGAGE,6.0,EDUCATION,16750,16.4,0,0.33,N,3
26.0,88900,OWN,2.0,PERSONAL,5000,11.83,0,0.06,N,4
25.0,109000,MORTGAGE,9.0,DEBTCONSOLIDATION,14000,9.63,0,0.13,N,2
23.0,96000,RENT,7.0,EDUCATION,7300,8.49,0,0.08,N,4
26.0,60000,MORTGAGE,3.0,PERSONAL,30000,14.27,0,0.5,Y,3
26.0,70000,MORTGAGE,0.0,HOMEIMPROVEMENT,8000,14.84,0,0.11,N,3
22.0,35000,RENT,1.0,DEBTCONSOLIDATION,8000,9.2,0,0.23,N,4
25.0,72000,RENT,2.0,MEDICAL,10000,10.37,0,0.14,N,4
21.0,31200,RENT,1.0,EDUCATION,6000,16.89,1,0.19,Y,4
24.0,65000,RENT,1.0,MEDICAL,6400,9.99,0,0.1,N,3
26.0,51600,RENT,10.0,EDUCATION,14000,10.37,1,0.27,N,2
23.0,70550,RENT,0.0,MEDICAL,14000,17.51,1,0.17,Y,2
26.0,63000,MORTGAGE,10.0,HOMEIMPROVEMENT,3500,7.68,0,0.06,N,4
25.0,86004,RENT,1.0,PERSONAL,15000,12.53,0,0.17,N,4
25.0,42000,RENT,4.0,VENTURE,1925,6.17,0,0.05,N,2
23.0,58000,MORTGAGE,8.0,VENTURE,8000,13.61,0,0.14,Y,4
25.0,82000,RENT,2.0,PERSONAL,9200,6.03,0,0.11,N,3
22.0,30000,RENT,0.0,EDUCATION,6300,13.22,0,0.21,Y,3
21.0,33009,OWN,5.0,VENTURE,12000,11.48,0,0.36,N,4
25.0,54000,RENT,3.0,DEBTCONSOLIDATION,7000,15.62,1,0.13,N,3
25.0,30000,OWN,4.0,EDUCATION,10000,14.61,0,0.33,N,3
22.0,28880,MORTGAGE,4.0,MEDICAL,2000,8.59,0,0.07,N,4
22.0,34560,RENT,2.0,HOMEIMPROVEMENT,1200,19.29,1,0.03,N,2
25.0,74004,RENT,2.0,VENTURE,20000,15.95,1,0.27,N,3
24.0,74400,RENT,1.0,MEDICAL,3500,7.29,0,0.05,N,3
23.0,70000,RENT,1.0,VENTURE,3500,5.42,0,0.05,N,2
23.0,36000,RENT,4.0,MEDICAL,6500,17.49,1,0.18,Y,4
22.0,30000,RENT,2.0,VENTURE,3600,10.99,0,0.12,N,4
22.0,18000,OWN,1.0,EDUCATION,5400,15.31,1,0.3,Y,4
21.0,12000,RENT,3.0,VENTURE,1600,10.59,0,0.13,N,2
25.0,52000,RENT,9.0,VENTURE,16000,13.98,1,0.31,N,4
25.0,48000,MORTGAGE,3.0,DEBTCONSOLIDATION,1400,14.79,0,0.03,N,3
25.0,89000,MORTGAGE,9.0,MEDICAL,14000,7.49,0,0.16,N,2
24.0,101000,OWN,5.0,VENTURE,24250,12.53,0,0.24,N,3
22.0,63000,RENT,2.0,VENTURE,5000,7.74,0,0.08,N,4
25.0,80004,RENT,5.0,HOMEIMPROVEMENT,10000,9.62,0,0.12,N,4
23.0,46000,RENT,2.0,PERSONAL,12800,19.41,1,0.28,Y,2
23.0,42996,RENT,2.0,MEDICAL,6000,12.84,0,0.14,Y,3
24.0,50000,MORTGAGE,2.0,EDUCATION,12500,9.32,0,0.25,N,3
22.0,91234,MORTGAGE,6.0,MEDICAL,12000,11.83,0,0.13,N,2
22.0,69600,RENT,6.0,DEBTCONSOLIDATION,1350,12.68,0,0.02,Y,3
22.0,20000,RENT,2.0,PERSONAL,4000,9.45,0,0.2,N,3
26.0,14400,RENT,1.0,DEBTCONSOLIDATION,2000,17.49,1,0.14,Y,3
22.0,82000,MORTGAGE,6.0,EDUCATION,10750,9.25,0,0.13,N,3
24.0,93000,RENT,2.0,HOMEIMPROVEMENT,2100,9.91,1,0.02,N,2
23.0,75000,RENT,3.0,PERSONAL,10000,11.86,0,0.13,N,2
25.0,56000,RENT,1.0,PERSONAL,6000,10.74,0,0.11,N,2
24.0,52800,RENT,1.0,DEBTCONSOLIDATION,8000,12.87,0,0.15,N,4
24.0,44000,MORTGAGE,5.0,DEBTCONSOLIDATION,22800,17.27,1,0.52,N,3
25.0,57500,RENT,4.0,EDUCATION,6000,11.28,1,0.1,N,3
22.0,71500,RENT,2.0,EDUCATION,6400,13.11,0,0.09,N,4
22.0,41838,RENT,0.0,PERSONAL,6600,16.89,1,0.16,N,3
25.0,78000,MORTGAGE,0.0,HOMEIMPROVEMENT,25000,9.64,0,0.32,N,4
21.0,44000,RENT,6.0,VENTURE,10000,14.74,0,0.23,Y,3
23.0,64000,RENT,0.0,MEDICAL,12000,13.16,0,0.19,Y,4
23.0,100000,MORTGAGE,4.0,EDUCATION,10000,12.87,0,0.1,N,4
23.0,58000,MORTGAGE,7.0,MEDICAL,7200,11.97,1,0.12,N,2
26.0,54000,RENT,2.0,PERSONAL,6600,11.97,0,0.12,N,3
22.0,42500,RENT,0.0,EDUCATION,5000,12.98,0,0.12,N,4
23.0,67000,RENT,3.0,EDUCATION,25000,7.9,1,0.37,N,3
24.0,40000,MORTGAGE,8.0,MEDICAL,4000,7.14,0,0.1,N,2
24.0,24000,RENT,2.0,EDUCATION,3500,15.65,1,0.15,Y,4
22.0,40680,RENT,2.0,EDUCATION,6000,11.36,1,0.15,N,4
23.0,64000,MORTGAGE,0.0,DEBTCONSOLIDATION,12000,15.62,1,0.19,Y,4
25.0,122000,MORTGAGE,8.0,DEBTCONSOLIDATION,10000,13.57,0,0.08,Y,4
26.0,126000,MORTGAGE,4.0,DEBTCONSOLIDATION,7500,13.92,0,0.06,N,2
25.0,65000,OWN,9.0,HOMEIMPROVEMENT,7000,11.66,0,0.11,Y,3
25.0,77700,RENT,2.0,EDUCATION,14000,10.99,0,0.18,N,2
21.0,36000,RENT,3.0,DEBTCONSOLIDATION,5000,12.99,0,0.14,N,4
25.0,75600,MORTGAGE,7.0,MEDICAL,15000,12.68,0,0.2,Y,3
22.0,35000,MORTGAGE,6.0,DEBTCONSOLIDATION,8000,5.79,0,0.23,N,3
25.0,57000,RENT,5.0,MEDICAL,9600,14.46,1,0.17,N,3
23.0,120000,RENT,7.0,DEBTCONSOLIDATION,25000,9.99,0,0.21,N,2
22.0,54252,MORTGAGE,6.0,PERSONAL,3500,6.39,0,0.06,N,4
23.0,11000,OWN,0.0,VENTURE,1400,9.32,0,0.13,N,4
23.0,105000,RENT,7.0,MEDICAL,7200,11.71,0,0.07,N,2
24.0,85000,MORTGAGE,1.0,PERSONAL,4400,7.4,0,0.05,N,3
22.0,27000,RENT,5.0,DEBTCONSOLIDATION,2925,10.71,0,0.11,N,3
22.0,30000,OWN,5.0,VENTURE,3000,10.36,0,0.1,N,2
25.0,47052,RENT,5.0,EDUCATION,21250,10.99,1,0.45,N,2
24.0,47928,RENT,1.0,MEDICAL,6000,12.53,0,0.13,N,3
25.0,105000,MORTGAGE,9.0,HOMEIMPROVEMENT,4800,15.23,0,0.05,Y,2
23.0,38400,RENT,7.0,DEBTCONSOLIDATION,3600,13.61,0,0.09,Y,3
22.0,24432,RENT,0.0,EDUCATION,2000,11.36,0,0.08,N,3
26.0,46800,MORTGAGE,3.0,DEBTCONSOLIDATION,12725,12.42,0,0.27,N,3
22.0,60000,MORTGAGE,7.0,EDUCATION,12000,10.0,0,0.2,N,3
25.0,38000,RENT,1.0,EDUCATION,10000,7.49,0,0.26,N,2
24.0,59600,RENT,8.0,PERSONAL,10000,5.99,0,0.17,N,4
24.0,95000,RENT,0.0,MEDICAL,4000,7.9,0,0.04,N,4
23.0,62000,RENT,0.0,EDUCATION,10000,14.27,0,0.16,Y,2
22.0,18996,RENT,3.0,PERSONAL,3200,15.28,1,0.17,N,2
26.0,32450,MORTGAGE,5.0,HOMEIMPROVEMENT,3250,6.99,0,0.1,N,2
23.0,38000,RENT,7.0,PERSONAL,12000,11.71,1,0.32,N,4
22.0,48000,RENT,7.0,VENTURE,7500,17.04,0,0.16,Y,2
26.0,12000,OWN,2.0,HOMEIMPROVEMENT,6100,7.51,1,0.51,N,4
25.0,117014,MORTGAGE,5.0,EDUCATION,8400,7.29,0,0.07,N,3
22.0,12000,RENT,0.0,EDUCATION,1000,13.57,1,0.08,N,2
23.0,85000,RENT,2.0,EDUCATION,5000,11.58,0,0.06,N,3
22.0,31200,RENT,6.0,EDUCATION,12000,10.39,1,0.38,N,2
22.0,69000,MORTGAGE,6.0,DEBTCONSOLIDATION,10000,15.62,1,0.14,N,3
23.0,40000,RENT,6.0,EDUCATION,15000,11.71,1,0.38,N,3
25.0,36000,RENT,0.0,MEDICAL,10000,11.11,0,0.28,N,3
26.0,54000,RENT,6.0,VENTURE,10000,7.9,0,0.19,N,3
23.0,43000,RENT,1.0,DEBTCONSOLIDATION,3000,8.49,0,0.07,N,3
24.0,35000,OWN,1.0,MEDICAL,7000,16.29,0,0.2,N,4
23.0,115000,RENT,2.0,EDUCATION,35000,7.9,0,0.3,N,4
23.0,55000,RENT,5.0,VENTURE,20000,12.53,1,0.36,N,3
23.0,24000,RENT,4.0,EDUCATION,12250,13.16,1,0.51,N,3
25.0,96000,MORTGAGE,0.0,MEDICAL,5000,11.83,0,0.05,N,4
26.0,84191,MORTGAGE,5.0,PERSONAL,9000,6.62,0,0.11,N,3
23.0,54586,RENT,5.0,EDUCATION,19000,11.14,1,0.35,N,4
24.0,138000,RENT,4.0,PERSONAL,5000,13.23,1,0.04,Y,4
23.0,39000,RENT,1.0,PERSONAL,12000,10.99,1,0.31,N,2
25.0,69000,MORTGAGE,9.0,VENTURE,25000,6.99,0,0.36,N,4
25.0,30000,MORTGAGE,3.0,HOMEIMPROVEMENT,12000,5.99,1,0.4,N,4
22.0,70000,MORTGAGE,4.0,VENTURE,13750,10.75,0,0.2,N,3
22.0,29570,RENT,6.0,MEDICAL,8000,14.42,1,0.27,N,3
26.0,90000,MORTGAGE,10.0,PERSONAL,13000,10.59,0,0.14,N,3
25.0,54996,MORTGAGE,0.0,HOMEIMPROVEMENT,10000,8.94,0,0.18,N,4
23.0,60000,MORTGAGE,7.0,DEBTCONSOLIDATION,15000,7.9,0,0.25,N,3
24.0,55000,RENT,0.0,DEBTCONSOLIDATION,4000,11.26,0,0.07,N,3
23.0,48756,RENT,5.0,EDUCATION,4800,11.36,0,0.1,N,4
26.0,72000,MORTGAGE,7.0,MEDICAL,16000,10.59,0,0.22,N,4
24.0,72444,MORTGAGE,7.0,EDUCATION,25000,10.74,0,0.35,N,3
23.0,70000,RENT,4.0,EDUCATION,6000,7.49,0,0.09,N,3
23.0,59000,MORTGAGE,7.0,EDUCATION,9000,8.49,0,0.15,N,4
24.0,62467,RENT,0.0,PERSONAL,10625,8.49,0,0.17,N,2
25.0,24000,OWN,7.0,HOMEIMPROVEMENT,6000,5.42,0,0.25,N,4
23.0,180000,MORTGAGE,2.0,VENTURE,5000,9.33,0,0.03,N,2
25.0,30000,RENT,4.0,MEDICAL,5000,11.86,0,0.17,N,4
23.0,39000,RENT,2.0,HOMEIMPROVEMENT,10000,15.2,1,0.26,N,4
23.0,170000,RENT,7.0,PERSONAL,12000,11.11,0,0.07,N,2
22.0,42000,RENT,1.0,MEDICAL,10000,12.42,0,0.24,N,4
24.0,84996,OWN,4.0,DEBTCONSOLIDATION,8000,15.57,0,0.09,Y,4
26.0,130000,MORTGAGE,8.0,PERSONAL,10000,6.03,0,0.08,N,3
23.0,78000,RENT,7.0,MEDICAL,8100,7.29,0,0.1,N,2
25.0,60000,RENT,9.0,MEDICAL,7000,10.36,0,0.12,N,3
22.0,33000,MORTGAGE,4.0,VENTURE,12500,14.26,0,0.38,Y,4
24.0,29000,RENT,1.0,MEDICAL,4000,9.96,1,0.14,N,3
24.0,76597,RENT,5.0,PERSONAL,22000,9.25,0,0.29,N,4
24.0,65000,OWN,8.0,PERSONAL,9000,7.29,0,0.14,N,3
22.0,43000,OWN,7.0,EDUCATION,6000,7.74,0,0.14,N,4
22.0,31200,RENT,5.0,DEBTCONSOLIDATION,10000,12.73,1,0.32,Y,2
25.0,107000,MORTGAGE,1.0,EDUCATION,1000,7.4,0,0.01,N,4
22.0,35000,RENT,1.0,EDUCATION,5700,12.99,0,0.16,Y,2
23.0,48000,OWN,6.0,EDUCATION,5000,10.08,0,0.1,N,3
25.0,53000,RENT,6.0,DEBTCONSOLIDATION,3000,13.99,0,0.06,N,4
24.0,52000,MORTGAGE,6.0,VENTURE,12000,14.83,0,0.23,N,3
21.0,12000,MORTGAGE,5.0,DEBTCONSOLIDATION,3250,15.68,1,0.27,Y,2
22.0,36000,OWN,4.0,PERSONAL,3250,7.75,0,0.09,N,2
24.0,99000,MORTGAGE,8.0,DEBTCONSOLIDATION,12000,6.03,0,0.12,N,4
25.0,20000,RENT,0.0,MEDICAL,3500,10.28,0,0.17,Y,3
22.0,72000,MORTGAGE,6.0,MEDICAL,5000,6.54,0,0.07,N,2
22.0,45630,RENT,0.0,VENTURE,2500,18.64,1,0.05,Y,4
22.0,42000,MORTGAGE,3.0,VENTURE,7000,14.84,0,0.17,N,3
21.0,18456,RENT,2.0,MEDICAL,3500,13.35,1,0.19,N,3
22.0,150000,RENT,2.0,MEDICAL,8200,6.99,0,0.05,N,3
26.0,52000,MORTGAGE,2.0,VENTURE,6000,8.9,0,0.12,N,4
23.0,72000,RENT,7.0,DEBTCONSOLIDATION,10000,10.59,0,0.14,N,3
26.0,80004,MORTGAGE,4.0,EDUCATION,15000,11.86,0,0.19,N,3
23.0,74800,MORTGAGE,7.0,MEDICAL,15000,16.0,1,0.17,N,2
26.0,56000,RENT,10.0,DEBTCONSOLIDATION,10000,12.69,1,0.18,N,4
22.0,68000,MORTGAGE,6.0,VENTURE,20000,16.77,0,0.29,Y,3
22.0,37008,RENT,2.0,PERSONAL,3600,12.42,0,0.1,N,3
26.0,63400,OWN,0.0,EDUCATION,20000,9.62,0,0.32,N,3
23.0,36000,RENT,7.0,PERSONAL,4000,10.99,1,0.11,N,3
25.0,63000,MORTGAGE,0.0,PERSONAL,25000,13.87,0,0.4,N,4
24.0,55152,MORTGAGE,8.0,EDUCATION,16000,11.49,0,0.29,N,4
21.0,87500,MORTGAGE,5.0,EDUCATION,25000,13.98,0,0.29,Y,3
24.0,49000,RENT,8.0,EDUCATION,7000,7.49,1,0.14,N,4
24.0,54100,RENT,5.0,VENTURE,4500,7.14,0,0.08,N,2
24.0,24000,RENT,1.0,MEDICAL,8500,7.9,1,0.35,N,2
21.0,55000,RENT,5.0,MEDICAL,12000,10.62,0,0.22,N,2
22.0,48000,RENT,6.0,VENTURE,15000,9.63,1,0.31,N,4
24.0,50000,MORTGAGE,2.0,HOMEIMPROVEMENT,7000,5.42,0,0.14,N,3
22.0,50000,MORTGAGE,0.0,EDUCATION,12800,5.79,0,0.26,N,3
22.0,50000,MORTGAGE,5.0,EDUCATION,2000,12.18,0,0.04,N,4
22.0,54000,RENT,6.0,EDUCATION,9975,11.48,1,0.18,N,4
23.0,46776,OWN,7.0,VENTURE,15000,13.24,0,0.32,N,3
22.0,50000,MORTGAGE,2.0,MEDICAL,22000,9.91,0,0.44,N,4
22.0,30000,RENT,2.0,EDUCATION,13000,13.11,1,0.43,N,3
24.0,85000,MORTGAGE,2.0,MEDICAL,7000,12.69,0,0.08,N,4
22.0,51480,MORTGAGE,4.0,PERSONAL,3000,11.83,0,0.06,N,2
22.0,43200,OWN,6.0,VENTURE,6000,7.68,0,0.14,N,4
23.0,26976,RENT,4.0,EDUCATION,9000,7.51,1,0.33,N,2
26.0,155142,MORTGAGE,6.0,HOMEIMPROVEMENT,23000,18.25,0,0.15,N,2
26.0,42000,RENT,6.0,VENTURE,5000,7.29,0,0.12,N,2
23.0,19200,RENT,0.0,PERSONAL,3000,9.99,1,0.16,N,2
26.0,59000,RENT,7.0,MEDICAL,6000,16.49,1,0.1,N,2
