ID,Gender,Has a car,Has a property,Children count,Income,Employment status,Education level,Marital status,Dwelling,Age,Employment length,Has a mobile phone,Has a work phone,Has a phone,Has an email,Job title,Family member count,Risk
5105551,F,N,Y,0,112500,Working,Higher education,Married,With parents,25,2,1,0,0,0,Core staff,2,0
5025952,F,N,Y,0,130500,Working,Secondary / secondary special,Married,House / apartment,37,15,1,0,0,0,Core staff,2,0
5067800,F,N,Y,0,135000,Commercial associate,Higher education,Single / not married,House / apartment,53,0,1,0,1,0,,1,0
5054585,M,Y,Y,0,103500,Working,Secondary / secondary special,Single / not married,House / apartment,42,1,1,0,0,0,Laborers,1,0
5029602,M,Y,Y,0,270000,Working,Secondary / secondary special,Married,House / apartment,30,6,1,0,0,0,Drivers,2,0
5125876,F,Y,Y,2,180000,Commercial associate,Higher education,Civil marriage,House / apartment,31,3,1,0,0,1,Sales staff,4,0
5096942,M,Y,N,1,225000,Working,Secondary / secondary special,Separated,With parents,32,6,1,1,1,0,,2,0
5105400,F,N,Y,0,112500,State servant,Higher education,Married,House / apartment,35,0,1,0,1,0,Core staff,2,0
5146031,F,N,Y,0,360000,Commercial associate,Higher education,Married,House / apartment,30,10,1,0,1,0,Core staff,2,0
5052929,M,Y,Y,0,247500,Working,Secondary / secondary special,Separated,House / apartment,58,8,1,0,0,0,Drivers,1,0
5041910,F,N,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,50,9,1,0,1,0,Laborers,2,0
5113546,F,N,N,2,157500,Working,Higher education,Civil marriage,House / apartment,40,9,1,0,0,0,High skill tech staff,4,0
5023836,F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Widow,House / apartment,53,6,1,0,0,0,Accountants,1,0
5010225,F,Y,Y,1,90000,State servant,Secondary / secondary special,Married,House / apartment,48,22,1,0,0,0,Medicine staff,3,0
5095643,F,N,N,1,180000,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,29,4,1,0,0,0,Sales staff,3,0
5143383,M,Y,Y,0,103500,Working,Secondary / secondary special,Married,House / apartment,50,3,1,0,0,0,,2,0
5041323,F,N,N,0,157500,Working,Higher education,Single / not married,Office apartment,51,9,1,0,0,0,Laborers,1,0
5024926,F,N,N,0,90000,Commercial associate,Higher education,Married,House / apartment,43,10,1,0,1,0,High skill tech staff,2,0
5087819,M,N,Y,2,112500,Working,Secondary / secondary special,Married,House / apartment,43,4,1,0,0,0,Security staff,4,0
5045017,F,Y,Y,2,144000,Working,Secondary / secondary special,Married,House / apartment,31,10,1,1,1,0,Laborers,4,0
5092430,F,Y,Y,0,72000,Working,Secondary / secondary special,Married,With parents,33,0,1,0,0,0,Cooking staff,2,0
5065504,F,Y,N,1,135000,Working,Higher education,Married,Municipal apartment,34,6,1,0,0,0,Managers,3,0
5148973,M,Y,Y,0,495000,Working,Secondary / secondary special,Single / not married,Rented apartment,39,14,1,0,0,0,Cooking staff,1,0
5010293,F,N,Y,0,99000,Working,Secondary / secondary special,Single / not married,House / apartment,27,3,1,1,0,0,Sales staff,1,0
5149258,F,N,Y,0,157500,State servant,Secondary / secondary special,Married,House / apartment,53,34,1,0,0,0,Medicine staff,2,0
5097024,M,Y,N,0,198000,Commercial associate,Higher education,Married,House / apartment,37,8,1,0,0,0,Managers,2,0
5045247,F,Y,Y,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,37,4,1,0,1,0,Sales staff,3,0
5135575,F,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,32,2,1,0,0,0,Medicine staff,2,0
5100393,F,N,Y,0,121500,Working,Secondary / secondary special,Widow,House / apartment,66,9,1,0,0,0,Cleaning staff,1,0
5126753,M,Y,N,2,135000,Working,Secondary / secondary special,Married,With parents,45,1,1,0,0,0,,4,0
5096869,F,N,N,2,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,30,5,1,0,0,0,Secretaries,4,0
5028652,F,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,48,10,1,0,0,0,,2,0
5068368,M,N,Y,0,135000,Working,Higher education,Married,House / apartment,32,1,1,0,0,0,Sales staff,2,0
5088044,F,N,Y,0,216000,Working,Secondary / secondary special,Single / not married,House / apartment,49,8,1,0,0,0,Medicine staff,1,0
5132955,F,N,Y,1,157500,State servant,Secondary / secondary special,Single / not married,House / apartment,34,3,1,0,0,0,Waiters/barmen staff,2,0
5115803,F,N,Y,0,202500,Working,Secondary / secondary special,Single / not married,House / apartment,29,1,1,1,0,0,,1,0
5009147,M,Y,N,0,315000,Working,Higher education,Married,House / apartment,43,10,1,1,1,0,Managers,2,0
5099993,F,N,N,0,202500,Working,Higher education,Married,Municipal apartment,48,23,1,0,0,0,Core staff,2,0
5096348,M,Y,N,0,315000,Commercial associate,Secondary / secondary special,Married,House / apartment,49,14,1,1,1,0,Laborers,2,0
5117224,M,Y,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,44,14,1,0,0,0,,2,0
5009453,F,N,N,0,202500,State servant,Higher education,Married,House / apartment,47,3,1,0,1,0,Laborers,2,0
5022622,M,Y,N,0,247500,State servant,Higher education,Married,With parents,33,6,1,1,1,1,Core staff,2,0
5067038,M,Y,N,1,225000,Working,Secondary / secondary special,Married,House / apartment,50,8,1,0,0,0,Managers,3,0
5050543,M,N,N,2,225000,Working,Higher education,Civil marriage,House / apartment,45,8,1,1,0,0,Laborers,4,0
5116005,M,Y,Y,1,900000,Commercial associate,Higher education,Civil marriage,House / apartment,46,6,1,0,0,0,High skill tech staff,3,0
5023929,F,N,Y,0,157500,Commercial associate,Higher education,Married,Rented apartment,32,5,1,0,0,0,Cooking staff,2,0
5116500,M,Y,Y,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,24,1,1,0,0,0,Sales staff,2,0
5114060,M,Y,N,1,193500,Working,Higher education,Married,House / apartment,49,10,1,1,1,0,,3,0
5021324,M,N,Y,0,270000,Working,Secondary / secondary special,Married,House / apartment,46,0,1,0,0,0,Laborers,2,0
5021437,M,N,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,26,3,1,0,0,0,Drivers,3,0
5115585,F,Y,Y,0,463500,Working,Higher education,Married,House / apartment,57,11,1,1,1,0,Managers,2,0
5135905,F,N,Y,1,171000,State servant,Higher education,Separated,House / apartment,56,4,1,0,0,0,IT staff,2,0
5115704,M,Y,Y,0,76500,Working,Secondary / secondary special,Married,House / apartment,49,6,1,1,1,0,Laborers,2,0
5044813,F,N,Y,0,135000,Working,Higher education,Single / not married,House / apartment,24,3,1,0,0,0,Managers,1,0
5068156,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,53,8,1,0,0,0,,2,0
5142634,M,Y,N,2,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,33,9,1,1,0,0,Laborers,4,0
5022641,F,N,Y,1,76500,Working,Secondary / secondary special,Married,House / apartment,30,3,1,0,0,1,Medicine staff,3,0
5111167,M,Y,Y,4,67500,Working,Secondary / secondary special,Married,House / apartment,37,5,1,0,0,0,Core staff,6,0
5035435,F,Y,Y,0,180000,Working,Higher education,Separated,House / apartment,47,23,1,0,0,0,,1,0
5024720,F,N,Y,0,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,35,0,1,1,0,0,Cleaning staff,2,0
5142635,F,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,49,8,1,1,1,0,Core staff,2,0
5149609,M,N,Y,0,157500,Commercial associate,Higher education,Married,Rented apartment,28,6,1,0,0,0,Core staff,2,0
5022469,M,Y,Y,0,405000,State servant,Secondary / secondary special,Married,House / apartment,47,9,1,0,0,0,,2,0
5067402,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,49,1,1,1,1,0,Laborers,1,0
5143565,M,N,N,2,202500,Working,Secondary / secondary special,Married,With parents,29,2,1,0,0,0,Drivers,4,0
5010925,F,Y,Y,2,270000,Working,Secondary / secondary special,Civil marriage,House / apartment,34,1,1,0,0,1,Core staff,4,0
5142680,F,N,N,2,157500,Working,Secondary / secondary special,Married,House / apartment,36,8,1,1,1,0,Laborers,4,0
5088323,F,N,N,0,207000,Working,Secondary / secondary special,Married,House / apartment,40,13,1,0,0,0,,2,0
5091648,F,Y,Y,1,252000,Commercial associate,Secondary / secondary special,Separated,House / apartment,29,2,1,0,0,0,,2,0
5052872,M,N,Y,0,337500,Working,Secondary / secondary special,Married,House / apartment,56,5,1,0,0,0,Drivers,2,0
5038760,F,N,Y,1,112500,Working,Secondary / secondary special,Married,House / apartment,37,14,1,0,0,0,Laborers,3,0
5113192,M,Y,N,0,270000,Working,Incomplete higher,Married,House / apartment,30,9,1,0,0,0,Laborers,2,0
5023514,M,Y,Y,1,112500,Working,Higher education,Married,House / apartment,43,2,1,0,1,0,Drivers,3,0
5033791,F,N,Y,0,90000,Commercial associate,Incomplete higher,Married,House / apartment,27,8,1,0,0,0,Laborers,2,0
5067785,M,Y,N,2,450000,Working,Secondary / secondary special,Married,House / apartment,40,19,1,0,0,1,Drivers,4,0
5096285,M,Y,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,38,0,1,0,0,0,Security staff,2,0
5054154,F,N,N,0,67500,Working,Secondary / secondary special,Single / not married,House / apartment,54,13,1,0,1,0,Laborers,1,0
5026113,F,N,Y,0,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,27,2,1,0,0,0,Sales staff,2,0
5132526,F,N,Y,0,144000,Working,Higher education,Single / not married,House / apartment,36,13,1,0,0,0,,1,0
5090755,M,N,N,0,148500,Working,Higher education,Married,House / apartment,42,9,1,0,1,0,Laborers,2,0
5116229,F,N,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,49,4,1,0,0,0,Drivers,3,0
5132850,F,N,Y,0,112500,State servant,Secondary / secondary special,Married,House / apartment,47,10,1,0,0,1,Medicine staff,2,0
5143105,M,Y,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,24,6,1,1,1,0,Waiters/barmen staff,2,0
5085647,M,N,Y,1,90000,Working,Secondary / secondary special,Separated,House / apartment,33,0,1,0,0,0,Laborers,2,0
5067002,M,Y,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,51,32,1,0,1,0,Laborers,2,0
5041770,F,Y,N,0,315000,State servant,Higher education,Married,House / apartment,49,27,1,1,0,0,Managers,2,0
5036126,M,N,Y,1,616500,Commercial associate,Higher education,Married,House / apartment,36,11,1,0,0,0,Managers,3,0
5042296,M,Y,Y,1,202500,Working,Secondary / secondary special,Married,House / apartment,41,5,1,1,1,0,Drivers,3,0
5135707,M,Y,Y,0,225000,Working,Higher education,Married,House / apartment,57,1,1,0,0,0,Security staff,2,0
5010526,M,Y,Y,1,450000,Working,Higher education,Married,Office apartment,50,7,1,0,0,0,Managers,3,0
5092360,F,N,Y,0,90000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,50,3,1,0,0,0,Cleaning staff,1,0
5048095,F,N,Y,0,144000,Working,Secondary / secondary special,Single / not married,House / apartment,41,4,1,1,0,0,Laborers,1,0
5091506,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,51,5,1,0,0,0,Core staff,2,0
5099778,F,Y,Y,0,157500,Working,Higher education,Married,House / apartment,28,0,1,0,0,0,Sales staff,2,0
5009330,M,Y,N,0,267750,Working,Higher education,Married,House / apartment,57,12,1,0,1,0,Laborers,2,0
5136954,F,N,N,0,180000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,56,5,1,1,1,0,,2,0
5054286,F,N,N,1,121500,Working,Secondary / secondary special,Civil marriage,House / apartment,34,1,1,1,0,0,Core staff,3,0
5091701,F,N,Y,0,292500,Working,Higher education,Single / not married,House / apartment,41,0,1,0,0,0,,1,0
5009222,F,Y,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,40,2,1,1,0,0,Managers,2,0
5118357,F,N,N,0,135000,Working,Higher education,Married,House / apartment,29,3,1,1,0,0,Core staff,2,0
5105703,F,Y,N,0,225000,Working,Secondary / secondary special,Married,Municipal apartment,33,1,1,0,0,0,Laborers,2,0
5150067,F,N,Y,2,225000,Commercial associate,Higher education,Married,House / apartment,30,1,1,1,0,1,Core staff,4,0
5009715,M,N,N,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,25,4,1,1,1,0,,1,0
5148743,F,Y,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,51,1,1,0,0,0,Medicine staff,2,0
5038709,M,N,Y,1,337500,Commercial associate,Secondary / secondary special,Separated,House / apartment,35,12,1,0,0,1,,2,0
5041655,F,N,Y,0,99000,Working,Secondary / secondary special,Married,House / apartment,54,0,1,0,1,0,Laborers,2,0
5094926,F,Y,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,33,4,1,1,0,0,Core staff,2,0
5046233,M,Y,Y,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,28,7,1,1,1,1,Drivers,1,0
5023369,M,Y,Y,0,135000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,24,2,1,0,0,0,Drivers,1,0
5096228,F,N,N,0,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,48,5,1,1,1,0,Laborers,2,0
5018498,F,Y,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,51,2,1,1,1,0,Cooking staff,2,1
5118346,F,Y,N,1,81000,Working,Secondary / secondary special,Married,House / apartment,41,5,1,1,0,0,,3,0
5008946,F,N,N,0,157500,Commercial associate,Higher education,Married,House / apartment,37,13,1,0,1,0,High skill tech staff,2,0
5023394,F,N,Y,0,99000,Commercial associate,Secondary / secondary special,Widow,House / apartment,59,3,1,0,0,0,Security staff,1,0
5089621,F,Y,N,0,247500,Working,Higher education,Married,House / apartment,43,4,1,1,0,0,Laborers,2,0
5026389,F,N,Y,0,58500,State servant,Secondary / secondary special,Single / not married,House / apartment,53,16,1,1,0,0,Core staff,1,0
5099724,M,Y,N,0,247500,Working,Secondary / secondary special,Married,House / apartment,38,4,1,0,0,0,Drivers,2,0
5024832,M,N,N,0,360000,Working,Secondary / secondary special,Civil marriage,House / apartment,34,14,1,0,0,0,Laborers,2,0
5022814,F,N,Y,0,261000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,23,2,1,0,1,1,Laborers,1,0
5048066,F,N,Y,0,193500,Working,Higher education,Single / not married,House / apartment,46,13,1,0,1,0,Laborers,1,0
5062257,M,N,Y,0,135000,Commercial associate,Higher education,Separated,House / apartment,57,7,1,0,0,0,,1,0
5096418,F,N,N,0,76500,Working,Secondary / secondary special,Married,House / apartment,46,0,1,1,0,0,,2,0
5067518,F,N,Y,0,675000,Working,Secondary / secondary special,Married,House / apartment,49,18,1,0,0,1,,2,0
5088454,F,N,Y,0,157500,State servant,Secondary / secondary special,Widow,House / apartment,62,5,1,0,1,0,Drivers,1,0
5118139,M,Y,N,2,135000,Working,Higher education,Married,With parents,31,13,1,0,1,0,Laborers,4,0
5010358,F,N,Y,0,126000,Commercial associate,Secondary / secondary special,Married,House / apartment,39,20,1,1,1,0,Laborers,2,0
5023061,F,N,Y,0,202500,Commercial associate,Secondary / secondary special,Separated,House / apartment,46,7,1,0,0,0,Sales staff,1,0
5116308,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,55,28,1,0,0,0,Medicine staff,2,0
5066891,M,Y,Y,2,85500,Working,Secondary / secondary special,Married,House / apartment,39,8,1,0,0,0,,4,0
5113218,F,N,Y,0,67500,Working,Secondary / secondary special,Single / not married,With parents,24,5,1,0,0,0,High skill tech staff,1,0
5010865,M,Y,Y,1,450000,Commercial associate,Secondary / secondary special,Married,House / apartment,49,1,1,0,1,1,Core staff,3,0
5146473,F,Y,Y,0,180000,Commercial associate,Higher education,Civil marriage,House / apartment,38,10,1,0,0,0,Sales staff,2,0
5025163,F,Y,Y,1,112500,Working,Secondary / secondary special,Widow,House / apartment,45,24,1,0,0,0,Laborers,2,0
5026129,M,Y,Y,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,35,12,1,0,1,0,,2,0
5146267,M,Y,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,29,3,1,1,0,0,Security staff,3,0
5042199,F,N,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,53,3,1,1,0,0,,2,0
5042208,F,N,N,0,225000,Commercial associate,Higher education,Married,House / apartment,28,1,1,1,1,0,Drivers,2,0
5058531,M,N,N,0,391500,Working,Secondary / secondary special,Single / not married,Municipal apartment,25,1,1,0,0,0,Sales staff,1,1
5116789,F,N,Y,0,81000,Working,Secondary / secondary special,Married,House / apartment,53,8,1,1,1,0,Managers,2,0
5089561,F,Y,N,0,157500,Working,Incomplete higher,Single / not married,House / apartment,31,8,1,1,0,0,Managers,1,0
5009660,M,N,N,0,225000,Working,Higher education,Single / not married,House / apartment,27,4,1,1,0,0,,1,0
5008826,F,Y,N,0,130500,Working,Incomplete higher,Married,House / apartment,29,3,1,0,0,0,Accountants,2,0
5068061,M,Y,Y,1,427500,Working,Higher education,Married,House / apartment,41,0,1,0,0,0,Managers,3,0
5010856,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,45,2,1,0,0,0,Security staff,2,0
5065819,M,Y,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,43,6,1,0,0,0,Laborers,3,0
5089172,F,Y,N,1,184500,Working,Higher education,Separated,With parents,36,12,1,1,0,0,Core staff,2,0
5065454,M,N,Y,0,180000,Working,Incomplete higher,Married,House / apartment,46,15,1,0,1,0,Laborers,2,0
5095017,F,N,Y,0,225000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,35,1,1,0,0,0,,2,0
5065641,M,Y,Y,2,225000,Working,Secondary / secondary special,Married,House / apartment,44,18,1,1,1,0,Laborers,4,0
5149576,F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,46,2,1,0,0,0,Accountants,2,0
5088906,F,N,Y,1,117000,Working,Higher education,Married,House / apartment,51,1,1,1,0,0,Cleaning staff,3,0
5033837,F,N,Y,0,234000,Commercial associate,Higher education,Married,House / apartment,44,13,1,0,0,0,,2,0
5050623,M,Y,N,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,40,1,1,0,0,0,Drivers,2,0
5044507,F,N,Y,0,157500,State servant,Secondary / secondary special,Single / not married,House / apartment,36,2,1,0,0,0,Core staff,1,0
5028928,F,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,47,4,1,0,0,0,Sales staff,2,0
